Date,Open,High,Low,Close,Adj_Close,Volume,Day
4/29/16,4805.79004,4807.89014,4740.83984,4775.35986,4775.35986,2376460000,652
5/2/16,4786.54981,4821.56982,4768.27979,4817.58984,4817.58984,1880460000,653
5/3/16,4780.87988,4791.43018,4749.70996,4763.22022,4763.22022,1984340000,654
5/4/16,4735.27979,4751.64014,4713.91016,4725.64014,4725.64014,1950800000,655
5/5/16,4742.41992,4744.54981,4709.75,4717.08984,4717.08984,1888350000,656
5/6/16,4695.8999,4736.16016,4684.27979,4736.16016,4736.16016,1860800000,657
5/9/16,4736.3501,4771.93994,4735.06006,4750.20996,4750.20996,1625100000,658
5/10/16,4768.91016,4811.29981,4758.2002,4809.87988,4809.87988,1760120000,659
5/11/16,4799.29981,4812.18994,4760.35986,4760.68994,4760.68994,1859110000,660
5/12/16,4778.18994,4779.45996,4710.16992,4737.33008,4737.33008,1930450000,661
5/13/16,4731.06982,4759.29004,4708.25977,4717.68018,4717.68018,1698030000,662
5/16/16,4728.85986,4791.25,4724.72998,4775.45996,4775.45996,1741510000,663
5/17/16,4768.8501,4776.1499,4703.39014,4715.72998,4715.72998,1925230000,664
5/18/16,4705.77979,4762.27979,4704.49023,4739.12012,4739.12012,1934100000,665
5/19/16,4717.35986,4735.27002,4678.37988,4712.52979,4712.52979,1805890000,666
5/20/16,4729.43994,4781.7002,4729,4769.56006,4769.56006,1970520000,667
5/23/16,4771.56982,4792.64014,4763.91016,4765.77979,4765.77979,1865110000,668
5/24/16,4792.8501,4865.99023,4792.62988,4861.06006,4861.06006,1942280000,669
5/25/16,4877.18018,4905.4502,4872.41992,4894.89014,4894.89014,1784420000,670
5/26/16,4897.77979,4909.37988,4887.27002,4901.77002,4901.77002,1606250000,671
5/27/16,4904.04981,4933.5,4902.5,4933.5,4933.5,1505020000,672
5/31/16,4938.47998,4951.4502,4923.02979,4948.04981,4948.04981,2285350000,673
6/1/16,4928.97022,4958.97998,4923.2002,4952.25,4952.25,1797090000,674
6/2/16,4941.25,4971.35986,4924.22998,4971.35986,4971.35986,1729050000,675
6/3/16,4958.1001,4958.6499,4909.20996,4942.52002,4942.52002,1697840000,676
6/6/16,4950.45996,4980.14014,4944.87012,4968.70996,4968.70996,1663840000,677
6/7/16,4972.12988,4979.37988,4960.27979,4961.75,4961.75,1747760000,678
6/8/16,4970.00977,4979.66016,4956.79004,4974.64014,4974.64014,1692640000,679
6/9/16,4954.1499,4965.49023,4940.54981,4958.62012,4958.62012,1632340000,680
6/10/16,4915.1499,4917.91992,4880.60986,4894.54981,4894.54981,1822200000,681
6/13/16,4868.50977,4894.8501,4844.93994,4848.43994,4848.43994,1888300000,682
6/14/16,4836.66992,4863.00977,4811.93018,4843.54981,4843.54981,1919710000,683
6/15/16,4855.08008,4868.16016,4830.33008,4834.93018,4834.93018,1802200000,684
6/16/16,4809.68994,4847.85986,4778.77979,4844.91992,4844.91992,1851770000,685
6/17/16,4835.02002,4835.02002,4792.33984,4800.33984,4800.33984,2638220000,686
6/20/16,4856.68994,4882.1499,4834.50977,4837.20996,4837.20996,1779560000,687
6/21/16,4845.08008,4852.18994,4826.58984,4843.75977,4843.75977,1698080000,688
6/22/16,4846.68018,4875.93018,4830,4833.31982,4833.31982,1682220000,689
6/23/16,4872.18994,4910.04004,4859.3999,4910.04004,4910.04004,1738570000,690
6/24/16,4715.79004,4798.22022,4698.41992,4707.97998,4707.97998,4411040000,691
6/27/16,4664.43018,4665.04004,4574.25,4594.43994,4594.43994,2659650000,692
6/28/16,4643.93018,4692.97998,4643.93018,4691.87012,4691.87012,2074090000,693
6/29/16,4732.93018,4787.58984,4732.33984,4779.25,4779.25,2116550000,694
6/30/16,4793.75,4843.10986,4774.52002,4842.66992,4842.66992,2171180000,695
7/1/16,4837.18018,4880.16992,4837.16992,4862.56982,4862.56982,1745130000,696
7/5/16,4837.06006,4839.12988,4797.29004,4822.8999,4822.8999,1690340000,697
7/6/16,4799.31982,4861.04981,4786.00977,4859.16016,4859.16016,1876090000,698
7/7/16,4867.47022,4889.00977,4853.68018,4876.81006,4876.81006,1672770000,699
7/8/16,4906.66016,4959,4901.27002,4956.75977,4956.75977,1947260000,700
7/11/16,4976.54004,5002.5,4976.54004,4988.64014,4988.64014,1718450000,701
7/12/16,5017.99023,5032.1001,5009.68018,5022.81982,5022.81982,1866280000,702
7/13/16,5036.31982,5036.37988,5002.81982,5005.72998,5005.72998,1650820000,703
7/14/16,5041.9502,5045.18018,5025.1499,5034.06006,5034.06006,1641170000,704
7/15/16,5041.18994,5044.81006,5018.52002,5029.58984,5029.58984,1610300000,705
7/18/16,5034.99023,5063.52979,5030.12988,5055.77979,5055.77979,1585570000,706
7/19/16,5038.22022,5052.24023,5028.24023,5036.37012,5036.37012,1694740000,707
7/20/16,5061.6001,5098.25,5053.91992,5089.93018,5089.93018,1877330000,708
7/21/16,5093.97022,5102.77979,5061.10986,5073.8999,5073.8999,1880310000,709
7/22/16,5078.12012,5103.52002,5064.10986,5100.16016,5100.16016,1639000000,710
7/25/16,5096.99023,5100.72022,5082.66016,5097.62988,5097.62988,1770620000,711
7/26/16,5095.60986,5122.29981,5084.18018,5110.04981,5110.04981,2038060000,712
7/27/16,5143.83984,5151.06006,5120.66016,5139.81006,5139.81006,2122250000,713
7/28/16,5144.81982,5160.16016,5130.75,5154.97998,5154.97998,1950910000,714
7/29/16,5162.1499,5175.81006,5140.04981,5162.12988,5162.12988,2072640000,715
8/1/16,5167.41992,5199.12988,5158.93018,5184.2002,5184.2002,1866590000,716
8/2/16,5177.52979,5181.02002,5109.79981,5137.72998,5137.72998,2142010000,717
8/3/16,5133.24023,5159.74023,5128.43994,5159.74023,5159.74023,1909470000,718
8/4/16,5158.02002,5174,5145.39014,5166.25,5166.25,1930000000,719
8/5/16,5190.70996,5227.22998,5186.25,5221.12012,5221.12012,2017720000,720
8/8/16,5223.54004,5228.3999,5202.18018,5213.14014,5213.14014,1624450000,721
8/9/16,5216.20996,5238.54004,5214.9502,5225.47998,5225.47998,1664320000,722
8/10/16,5227.9502,5227.95996,5193.79981,5204.58008,5204.58008,1651240000,723
8/11/16,5222.1499,5235.29004,5211.25,5228.3999,5228.3999,1511670000,724
8/12/16,5219.66016,5233.33984,5215.54981,5232.89014,5232.89014,1501620000,725
8/15/16,5242.18018,5271.35986,5241.14014,5262.02002,5262.02002,1533170000,726
8/16/16,5247.95996,5248.25977,5226.77979,5227.10986,5227.10986,1698390000,727
8/17/16,5228.43994,5230.08984,5197.22998,5228.66016,5228.66016,1747890000,728
8/18/16,5226.4502,5243.16992,5221.83984,5240.1499,5240.1499,1659080000,729
8/19/16,5229.87012,5245.81006,5217.6499,5238.37988,5238.37988,1632740000,730
8/22/16,5231.45996,5252.12988,5224.62988,5244.6001,5244.6001,1560210000,731
8/23/16,5265.77979,5275.74023,5257.8999,5260.08008,5260.08008,1547050000,732
8/24/16,5254.41992,5262.99023,5205.64014,5217.68994,5217.68994,1714780000,733
8/25/16,5207.60986,5230.58984,5201.64014,5212.2002,5212.2002,1511890000,734
8/26/16,5219.04981,5253.39014,5191.85986,5218.91992,5218.91992,1591060000,735
8/29/16,5223.79981,5245.12012,5222.33984,5232.33008,5232.33008,1416640000,736
8/30/16,5229.87988,5241.62012,5205.60986,5222.99023,5222.99023,1561020000,737
8/31/16,5216.41992,5219.89014,5191.18018,5213.22022,5213.22022,1761770000,738
9/1/16,5218.27979,5229.93994,5189.35986,5227.20996,5227.20996,1592520000,739
9/2/16,5249.66016,5263.39014,5231.02002,5249.8999,5249.8999,1474200000,740
9/6/16,5260,5275.91016,5244,5275.91016,5275.91016,1777940000,741
9/7/16,5274.22998,5287.60986,5261.91992,5283.93018,5283.93018,1878460000,742
9/8/16,5269.95996,5271.00977,5248.41016,5259.47998,5259.47998,1839790000,743
9/9/16,5217.9502,5225.93018,5125.91016,5125.91016,5125.91016,2208690000,744
9/12/16,5098.02979,5217.87988,5097.79981,5211.89014,5211.89014,2007610000,745
9/13/16,5181.14014,5195.02979,5131.27002,5155.25,5155.25,2071460000,746
9/14/16,5160.20996,5201.33984,5159.54981,5173.77002,5173.77002,1902680000,747
9/15/16,5178.1001,5254.77979,5176.25,5249.68994,5249.68994,1950940000,748
9/16/16,5238.70996,5248.6001,5218.97022,5244.56982,5244.56982,3013860000,749
9/19/16,5263.54981,5281.06982,5222.91016,5235.02979,5235.02979,1792650000,750
9/20/16,5256.18994,5265.18018,5235.41992,5241.3501,5241.3501,1697530000,751
9/21/16,5263.6499,5299.3999,5233.93994,5295.18018,5295.18018,2001890000,752
9/22/16,5323.25977,5342.87988,5320.93018,5339.52002,5339.52002,1914550000,753
9/23/16,5327.43018,5329.70996,5301.62988,5305.75,5305.75,1762700000,754
9/26/16,5275.72998,5282.27002,5254.95996,5257.49023,5257.49023,1672190000,755
9/27/16,5254.18018,5306.81006,5251.31982,5305.70996,5305.70996,1754700000,756
9/28/16,5312.72998,5320.62012,5284.83984,5318.54981,5318.54981,1788240000,757
9/29/16,5311.31006,5317,5254.52002,5269.1499,5269.1499,1946150000,758
9/30/16,5288.87012,5325.87988,5277.87988,5312,5312,2063260000,759
10/3/16,5300.29004,5308.6001,5281.9502,5300.87012,5300.87012,1606460000,760
10/4/16,5313.49023,5323.6001,5271.7002,5289.66016,5289.66016,1711810000,761
10/5/16,5305.27979,5330.81006,5304.06006,5316.02002,5316.02002,1755640000,762
10/6/16,5306.58984,5315.72998,5281.47022,5306.8501,5306.8501,1655480000,763
10/7/16,5314.91992,5315.6499,5266.79981,5292.3999,5292.3999,1647330000,764
10/10/16,5318.45996,5340.52002,5317.72998,5328.66992,5328.66992,1365600000,765
10/11/16,5321.81982,5321.81982,5227.43018,5246.79004,5246.79004,1822980000,766
10/12/16,5247.91016,5257.18018,5228.77002,5239.02002,5239.02002,1567930000,767
10/13/16,5200.29981,5228.25977,5169.75977,5213.33008,5213.33008,1737720000,768
10/14/16,5241.25977,5258.87988,5213.37012,5214.16016,5214.16016,1593610000,769
10/17/16,5213.68994,5219.97998,5196.02979,5199.81982,5199.81982,1427060000,770
10/18/16,5255.31982,5264.27002,5239.43994,5243.83984,5243.83984,1476970000,771
10/19/16,5240.33008,5253.83008,5234.25,5246.41016,5246.41016,1548910000,772
10/20/16,5238.2002,5252.1001,5216.04981,5241.83008,5241.83008,1745270000,773
10/21/16,5238.6499,5259.12988,5225.75977,5257.3999,5257.3999,1651490000,774
10/24/16,5290.31006,5311.5,5289.22998,5309.83008,5309.83008,1533370000,775
10/25/16,5306.47022,5310.27002,5278.56982,5283.3999,5283.3999,1580830000,776
10/26/16,5256.3999,5280.8501,5237.04981,5250.27002,5250.27002,1732300000,777
10/27/16,5272.18994,5274.12012,5211.75,5215.97022,5215.97022,1926820000,778
10/28/16,5203.7002,5232.3501,5178.75977,5190.1001,5190.1001,1911810000,779
10/31/16,5205.08984,5206.70996,5186.56006,5189.14014,5189.14014,1709060000,780
11/1/16,5199.77002,5201.12988,5112.31982,5153.58008,5153.58008,1880920000,781
11/2/16,5147.27979,5156.7002,5097.56006,5105.56982,5105.56982,2124990000,782
11/3/16,5104.7002,5115.06006,5053.52002,5058.41016,5058.41016,2113730000,783
11/4/16,5034.41016,5087.50977,5034.41016,5046.37012,5046.37012,2020130000,784
11/7/16,5128.99023,5169.41016,5122.77002,5166.16992,5166.16992,1916620000,785
11/8/16,5154.99023,5214.16992,5145.29981,5193.49023,5193.49023,1739440000,786
11/9/16,5143.85986,5258.99023,5143.85986,5251.06982,5251.06982,2827570000,787
11/10/16,5283.47998,5302.68018,5145.31982,5208.79981,5208.79981,2986760000,788
11/11/16,5191.81982,5241.08008,5179.64014,5237.10986,5237.10986,2290080000,789
11/14/16,5246.33008,5247.16992,5192.04981,5218.3999,5218.3999,2371900000,790
11/15/16,5241.3501,5287.06006,5236.25,5275.62012,5275.62012,2159180000,791
11/16/16,5253.74023,5299.62988,5251.87988,5294.58008,5294.58008,2066130000,792
11/17/16,5295.06982,5334.04981,5288.16016,5333.97022,5333.97022,2084710000,793
11/18/16,5340.97022,5346.79981,5315.52979,5321.50977,5321.50977,1865770000,794
11/21/16,5336.77979,5369.83008,5334.16016,5368.85986,5368.85986,1748170000,795
11/22/16,5384.75,5392.25977,5365.6001,5386.3501,5386.3501,1890410000,796
11/23/16,5366.54981,5380.68018,5350.68018,5380.68018,5380.68018,1617700000,797
11/25/16,5388.49023,5398.91992,5379.27979,5398.91992,5398.91992,768080000,798
11/28/16,5387.91992,5396.27002,5364.91016,5368.81006,5368.81006,1630150000,799
11/29/16,5370.97998,5403.85986,5360.56006,5379.91992,5379.91992,1791760000,800
11/30/16,5391.3501,5393.1499,5323.68018,5323.68018,5323.68018,2056060000,801
12/1/16,5323.87988,5326.33984,5238.20996,5251.10986,5251.10986,2269790000,802
12/2/16,5249.02002,5274.54004,5239.27002,5255.6499,5255.6499,1851030000,803
12/5/16,5283.58008,5321.08984,5269.56982,5308.89014,5308.89014,1800570000,804
12/6/16,5317.74023,5333.99023,5299.93994,5333,5333,1977480000,805
12/7/16,5322.66992,5397.93018,5307.31006,5393.75977,5393.75977,2125370000,806
12/8/16,5394.1499,5425.52002,5389.1001,5417.35986,5417.35986,2236580000,807
12/9/16,5436.10986,5450.16016,5427.12012,5444.5,5444.5,2042340000,808
12/12/16,5428.22022,5434.8999,5394.41992,5412.54004,5412.54004,1931840000,809
12/13/16,5433.56982,5486.75,5430.72022,5463.83008,5463.83008,2094860000,810
12/14/16,5465.68994,5476.25,5425.72998,5436.66992,5436.66992,1976570000,811
12/15/16,5443.50977,5485.12012,5439.39014,5456.8501,5456.8501,2101320000,812
12/16/16,5467.81982,5474.58008,5426.00977,5437.16016,5437.16016,3281480000,813
12/19/16,5441.2002,5483.41992,5436.54004,5457.43994,5457.43994,1688680000,814
12/20/16,5473.52979,5489.47022,5471.70996,5483.93994,5483.93994,1679630000,815
12/21/16,5482.62988,5486.25977,5465.31006,5471.43018,5471.43018,1496850000,816
12/22/16,5472.00977,5472.00977,5432.77002,5447.41992,5447.41992,1585470000,817
12/23/16,5441.75977,5462.68994,5441.75977,5462.68994,5462.68994,1144900000,818
12/27/16,5470.75977,5512.37012,5469.60986,5487.43994,5487.43994,1219050000,819
12/28/16,5497.43994,5498.91016,5434.7002,5438.56006,5438.56006,1326660000,820
12/29/16,5437.50977,5450.62988,5415.18018,5432.08984,5432.08984,1266350000,821
12/30/16,5440.16992,5441.8999,5371.89014,5383.12012,5383.12012,1551690000,822
1/3/17,5425.62012,5452.56982,5397.99023,5429.08008,5429.08008,1887670000,823
1/4/17,5440.91016,5482.3501,5440.24023,5477,5477,1885490000,824
1/5/17,5474.39014,5495.8501,5464.35986,5487.93994,5487.93994,1799170000,825
1/6/17,5499.08008,5536.52002,5482.81006,5521.06006,5521.06006,1711870000,826
1/9/17,5527.58008,5541.08008,5517.14014,5531.81982,5531.81982,1887740000,827
1/10/17,5536.54004,5564.25,5528.10986,5551.81982,5551.81982,1798610000,828
1/11/17,5550.72022,5564.08008,5524.02979,5563.6499,5563.6499,1960830000,829
1/12/17,5542.56006,5550.66992,5496.81982,5547.49023,5547.49023,1805840000,830
1/13/17,5557.56982,5584.25977,5557.2002,5574.12012,5574.12012,1611260000,831
1/17/17,5555.16016,5557.04981,5527.22022,5538.72998,5538.72998,1759440000,832
1/18/17,5546.93994,5555.97998,5534.77002,5555.6499,5555.6499,1686260000,833
1/19/17,5560.60986,5571.52979,5528.37012,5540.08008,5540.08008,1809900000,834
1/20/17,5556.87012,5574.3501,5542.22998,5555.33008,5555.33008,1750340000,835
1/23/17,5546.64014,5564.14014,5522.68994,5552.93994,5552.93994,1652370000,836
1/24/17,5568.27002,5606.52979,5558.49023,5600.95996,5600.95996,1808560000,837
1/25/17,5635.85986,5658.58984,5634.33008,5656.33984,5656.33984,1964040000,838
1/26/17,5666.27979,5669.60986,5647.6499,5655.18018,5655.18018,1837020000,839
1/27/17,5664.87988,5667.4502,5643.8999,5660.77979,5660.77979,1669190000,840
1/30/17,5635.85986,5636.08984,5578.75977,5613.70996,5613.70996,1782380000,841
1/31/17,5592.87012,5615.1499,5576.08984,5614.79004,5614.79004,2047460000,842
2/1/17,5654.50977,5662.10986,5621.02979,5642.6499,5642.6499,2239570000,843
2/2/17,5627.1499,5656.00977,5616.3999,5636.2002,5636.2002,2077010000,844
2/3/17,5650.72998,5666.83984,5647.58008,5666.77002,5666.77002,1792330000,845
2/6/17,5656.9502,5668.2002,5650.25977,5663.54981,5663.54981,1736140000,846
2/7/17,5674.85986,5689.6001,5664.81982,5674.22022,5674.22022,1922030000,847
2/8/17,5662.9502,5686.95996,5649.39014,5682.4502,5682.4502,1947100000,848
2/9/17,5688.02002,5722.70996,5685.1499,5715.18018,5715.18018,1948120000,849
2/10/17,5726.16992,5743.43018,5717.41992,5734.12988,5734.12988,1867270000,850
2/13/17,5753.18994,5770.99023,5751.91992,5763.95996,5763.95996,1843480000,851
2/14/17,5756.50977,5783.08984,5748.74023,5782.56982,5782.56982,1952370000,852
2/15/17,5777.8999,5821.9502,5776.7002,5819.43994,5819.43994,2094140000,853
2/16/17,5823.00977,5835.1499,5796.70996,5814.8999,5814.8999,1945600000,854
2/17/17,5807.31006,5838.58008,5800.79981,5838.58008,5838.58008,1879030000,855
2/21/17,5850.2002,5867.89014,5847.5,5865.9502,5865.9502,1940110000,856
2/22/17,5857.56006,5864.41992,5848.27979,5860.62988,5860.62988,1874710000,857
2/23/17,5866.81982,5866.95996,5809.54981,5835.50977,5835.50977,1881490000,858
2/24/17,5802.33008,5845.31006,5800.54981,5845.31006,5845.31006,1684650000,859
2/27/17,5835.04004,5861.8999,5827,5861.8999,5861.8999,1882610000,860
2/28/17,5852.79004,5855.06982,5817.22022,5825.43994,5825.43994,2303390000,861
3/1/17,5874.85986,5911.79004,5865.79004,5904.02979,5904.02979,2220350000,862
3/2/17,5897.00977,5897.00977,5856.29981,5861.22022,5861.22022,2043610000,863
3/3/17,5854.27002,5870.75,5841.47022,5870.75,5870.75,1853600000,864
3/6/17,5846.41992,5857.74023,5827.45996,5849.18018,5849.18018,1774040000,865
3/7/17,5836.12012,5859.77002,5826.31982,5833.93018,5833.93018,1825510000,866
3/8/17,5838.43994,5860.62988,5832.62988,5837.54981,5837.54981,1813080000,867
3/9/17,5834.66992,5852.54004,5812.08008,5838.81006,5838.81006,1886780000,868
3/10/17,5867.16016,5872.6001,5835.43994,5861.72998,5861.72998,1999440000,869
3/13/17,5863.47998,5877.43018,5860.83008,5875.77979,5875.77979,1812460000,870
3/14/17,5860.06982,5860.5,5831.87988,5856.81982,5856.81982,1664870000,871
3/15/17,5869.97998,5911.2002,5858.16016,5900.04981,5900.04981,1955400000,872
3/16/17,5907.85986,5911.47998,5887.24023,5900.75977,5900.75977,1770640000,873
3/17/17,5898.58008,5912.60986,5890.41992,5901,5901,3189970000,874
3/20/17,5898.81006,5915.12012,5888.12012,5901.52979,5901.52979,1736790000,875
3/21/17,5923.41992,5928.06006,5790.72998,5793.83008,5793.83008,2199920000,876
3/22/17,5790.58984,5825.66992,5781.79981,5821.64014,5821.64014,1860290000,877
3/23/17,5812.31006,5842.81982,5806.97998,5817.68994,5817.68994,1746990000,878
3/24/17,5839.33008,5858.9502,5807.83008,5828.74023,5828.74023,1855040000,879
3/27/17,5776.33008,5849.2002,5769.39014,5840.37012,5840.37012,1673060000,880
3/28/17,5836.5,5888.7002,5828.85986,5875.14014,5875.14014,1823600000,881
3/29/17,5875.3501,5900.87012,5870.93018,5897.54981,5897.54981,1722190000,882
3/30/17,5896.1499,5916.77002,5894,5914.33984,5914.33984,1732100000,883
3/31/17,5905.62988,5927.81006,5901.77002,5911.74023,5911.74023,1905150000,884
4/3/17,5917.31982,5928.93018,5867.72998,5894.68018,5894.68018,1852990000,885
4/4/17,5878.75977,5901.39014,5878.75977,5898.60986,5898.60986,1795260000,886
4/5/17,5911.91992,5936.39014,5856.25977,5864.47998,5864.47998,2208600000,887
4/6/17,5870.52002,5889.58008,5856.22022,5878.9502,5878.9502,1849790000,888
4/7/17,5873.93994,5892.06982,5855.50977,5877.81006,5877.81006,1703730000,889
4/10/17,5883.43018,5907.8501,5865.56006,5880.93018,5880.93018,1633190000,890
4/11/17,5871.16016,5878.93994,5819.29004,5866.77002,5866.77002,1830760000,891
4/12/17,5863.58984,5868.08984,5830.43994,5836.16016,5836.16016,1666570000,892
4/13/17,5828.37012,5856.54004,5805.1499,5805.1499,5805.1499,1587150000,893
4/17/17,5821.54981,5856.79004,5818.2002,5856.79004,5856.79004,1383550000,894
4/18/17,5838.58984,5860.04004,5828.56982,5849.47022,5849.47022,1610230000,895
4/19/17,5874.43018,5894.68018,5856.33984,5863.02979,5863.02979,1754240000,896
4/20/17,5887.87012,5926.22998,5880.2002,5916.77979,5916.77979,1751490000,897
4/21/17,5919.02002,5919.22998,5899.43018,5910.52002,5910.52002,1736420000,898
4/24/17,5979.95996,5989.91992,5970.25,5983.81982,5983.81982,1842880000,899
4/25/17,6004.16016,6036.02002,6002.6499,6025.49023,6025.49023,1898120000,900
4/26/17,6028.12012,6040.89014,6021.72022,6025.22998,6025.22998,1899570000,901
4/27/17,6038.47022,6050.7002,6031.58984,6048.93994,6048.93994,1883610000,902
4/28/17,6072.87012,6074.04004,6040.70996,6047.60986,6047.60986,2005870000,903
5/1/17,6067.56006,6100.72998,6061.3501,6091.6001,6091.6001,1763100000,904
5/2/17,6102.50977,6102.72022,6081.56006,6095.37012,6095.37012,2162610000,905
5/3/17,6075.04004,6076.95996,6053.27979,6072.54981,6072.54981,2152850000,906
5/4/17,6075.06006,6080.81982,6054.33008,6075.33984,6075.33984,2059820000,907
5/5/17,6091.68994,6100.75977,6067.16016,6100.75977,6100.75977,1903040000,908
5/8/17,6100.66016,6106.12012,6083.06006,6102.66016,6102.66016,1912030000,909
5/9/17,6111.81982,6133,6107.58984,6120.58984,6120.58984,2005820000,910
5/10/17,6121.64014,6131.64014,6103.87012,6129.14014,6129.14014,2111850000,911
5/11/17,6110.04981,6120.2002,6075.68018,6115.95996,6115.95996,1952650000,912
5/12/17,6119.27002,6122.83984,6105.41992,6121.22998,6121.22998,1749010000,913
5/15/17,6128.10986,6153.04004,6124.79004,6149.66992,6149.66992,1865450000,914
5/16/17,6160.52002,6170.16016,6139.1001,6169.87012,6169.87012,2006980000,915
5/17/17,6108.62012,6122.87012,6009.47998,6011.24023,6011.24023,2355460000,916
5/18/17,5998.45996,6073.4502,5996.81006,6055.12988,6055.12988,2134610000,917
5/19/17,6070.22998,6106.54981,6070.22998,6083.7002,6083.7002,1908030000,918
5/22/17,6098.25,6135.91992,6097.24023,6133.62012,6133.62012,1728190000,919
5/23/17,6149.54981,6150.91016,6121.79004,6138.70996,6138.70996,1709140000,920
5/24/17,6154.18018,6166.08984,6139.33008,6163.02002,6163.02002,1672380000,921
5/25/17,6183.02002,6217.33984,6174.52002,6205.25977,6205.25977,1775750000,922
5/26/17,6207.04004,6211.52002,6196.66016,6210.18994,6210.18994,1573200000,923
5/30/17,6204.18018,6217.12988,6200.41016,6203.18994,6203.18994,1690930000,924
5/31/17,6221.62988,6221.99023,6164.06982,6198.52002,6198.52002,2212130000,925
6/1/17,6215.91016,6247.06982,6200.4502,6246.83008,6246.83008,1946000000,926
6/2/17,6261.58984,6308.75977,6253.77002,6305.79981,6305.79981,1825450000,927
6/5/17,6305.47022,6310.62012,6292.1499,6295.68018,6295.68018,1742160000,928
6/6/17,6281.87988,6304.20996,6269.87012,6275.06006,6275.06006,1893110000,929
6/7/17,6290.43994,6302.77979,6267.18018,6297.37988,6297.37988,1827220000,930
6/8/17,6311.72998,6324.06006,6282.93018,6321.75977,6321.75977,2134350000,931
6/9/17,6330.25,6341.7002,6137.68018,6207.91992,6207.91992,3154590000,932
6/12/17,6153.56006,6183.81006,6110.66992,6175.45996,6175.45996,2588860000,933
6/13/17,6206.12012,6226.41016,6180.04004,6220.37012,6220.37012,2063930000,934
6/14/17,6237.45996,6237.52979,6153.54981,6194.89014,6194.89014,1949040000,935
6/15/17,6127.04981,6170.1499,6107.8501,6165.5,6165.5,1870010000,936
6/16/17,6154.27979,6161.56006,6125.5,6151.75977,6151.75977,3133000000,937
6/19/17,6196.8501,6243.31006,6194,6239.00977,6239.00977,1989290000,938
6/20/17,6229.62012,6234.00977,6186.93994,6188.02979,6188.02979,2580440000,939
6/21/17,6202.75,6236.66016,6200.85986,6233.9502,6233.9502,2408800000,940
6/22/17,6239.1499,6257.68018,6221.95996,6236.68994,6236.68994,2177430000,941
6/23/17,6234.3501,6269.37012,6218.77979,6265.25,6265.25,4164310000,942
6/26/17,6292.72998,6303.4502,6233.43018,6247.1499,6247.1499,2155460000,943
6/27/17,6227.8999,6234.31982,6146.62012,6146.62012,6146.62012,2189250000,944
6/28/17,6173.1001,6238.29004,6144.79981,6234.41016,6234.41016,2077390000,945
6/29/17,6215.49023,6216.6001,6087.81006,6144.3501,6144.3501,2410510000,946
6/30/17,6166.83984,6170.62988,6129.04004,6140.41992,6140.41992,2011720000,947
7/3/17,6173.29004,6177.35986,6106.12012,6110.06006,6110.06006,1091030000,948
7/5/17,6122.06006,6163.62012,6100.41992,6150.85986,6150.85986,1874040000,949
7/6/17,6109.6001,6127.97998,6081.95996,6089.45996,6089.45996,1993290000,950
7/7/17,6111.20996,6164.93994,6111.20996,6153.08008,6153.08008,1712490000,951
7/10/17,6156.02979,6191.27002,6141.83008,6176.39014,6176.39014,1681270000,952
7/11/17,6171.25,6200.58008,6149.87012,6193.29981,6193.29981,1812560000,953
7/12/17,6238.8999,6265.64014,6236.81982,6261.16992,6261.16992,1827740000,954
7/13/17,6269.1001,6281.4502,6251.25977,6274.43994,6274.43994,1806160000,955
7/14/17,6289.08008,6321.75977,6278.7002,6312.47022,6312.47022,1615440000,956
7/17/17,6320.3501,6330.97022,6307.33984,6314.43018,6314.43018,1563390000,957
7/18/17,6304.81982,6344.54981,6291.06982,6344.31006,6344.31006,1773220000,958
7/19/17,6363.24023,6387.72998,6362.18994,6385.04004,6385.04004,1867470000,959
7/20/17,6396.45996,6398.25977,6365.68018,6390,6390,1850000000,960
7/21/17,6383.04981,6388.77979,6365.12012,6387.75,6387.75,1807110000,961
7/24/17,6387.81982,6417.7002,6380.60986,6410.81006,6410.81006,1748140000,962
7/25/17,6407.58984,6425.4502,6396.87012,6412.16992,6412.16992,1930840000,963
7/26/17,6425.93018,6432.37988,6416.29981,6422.75,6422.75,1996680000,964
7/27/17,6459.75977,6460.83984,6318.62012,6382.18994,6382.18994,2501400000,965
7/28/17,6350.27002,6379.7002,6337.22022,6374.68018,6374.68018,1877100000,966
7/31/17,6394.68994,6396.58984,6338.79004,6348.12012,6348.12012,1898830000,967
8/1/17,6372.16016,6375.75,6345.75,6362.93994,6362.93994,1821780000,968
8/2/17,6393.1001,6394.20996,6313.43018,6362.6499,6362.6499,2115870000,969
8/3/17,6366.24023,6368.52979,6331.14014,6340.33984,6340.33984,2124100000,970
8/4/17,6350.79004,6361.49023,6329.72998,6351.56006,6351.56006,1908930000,971
8/7/17,6361.06006,6386.02979,6356.22998,6383.77002,6383.77002,1704010000,972
8/8/17,6373.33008,6423.3501,6355.87988,6370.45996,6370.45996,1931490000,973
8/9/17,6322.91992,6355.04004,6309.43994,6352.33008,6352.33008,2037810000,974
8/10/17,6312.6499,6318.27979,6214.41016,6216.87012,6216.87012,2214990000,975
8/11/17,6222.18018,6266.89014,6216.18994,6256.56006,6256.56006,1799780000,976
8/14/17,6306.10986,6346.83008,6305.54981,6340.22998,6340.22998,1702570000,977
8/15/17,6350.50977,6350.74023,6324.75,6333.00977,6333.00977,1582560000,978
